mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,zcr_mean,zcr_std,chroma_mean,chroma_std,rms_mean,rms_std,tonnetz_mean,label
-569.7520141601562,48.51636505126953,92.66163635253906,34.499000549316406,53.34172058105469,14.893160820007324,29.163497924804688,15.685364723205566,26.55921745300293,14.919665336608887,29.139982223510742,13.59212875366211,22.908931732177734,11.82724380493164,13.389928817749023,9.64178466796875,10.353323936462402,6.7552289962768555,12.954505920410156,6.4143242835998535,13.96143913269043,6.791287422180176,12.297877311706543,5.915252208709717,11.61825180053711,4.878909587860107,12.457573890686035,5.387833118438721,11.502726554870605,4.36976957321167,8.461000442504883,4.188044548034668,6.527359485626221,4.201969623565674,7.195775985717773,3.5667197704315186,7.8592915534973145,3.202430486679077,6.512814044952393,3.1021194458007812,179.00364380293206,150.06553572597406,809.6935918255309,278.0196943160572,159.8541259765625,0.002163357204861111,0.0020401825985868335,0.8067406415939331,0.15816031396389008,0.03611137345433235,0.019329553470015526,-0.00842687367528506,Healthy
-558.98046875,37.89692306518555,103.66240692138672,35.29458236694336,54.196922302246094,12.586447715759277,24.411678314208984,13.699249267578125,23.1156005859375,12.522194862365723,28.273820877075195,11.820595741271973,22.502233505249023,11.795929908752441,12.23194408416748,10.980191230773926,8.893926620483398,8.89112663269043,11.316502571105957,7.162827491760254,11.830376625061035,5.708518028259277,10.328990936279297,6.353792190551758,11.080110549926758,4.7386674880981445,13.10688304901123,5.541808605194092,12.160870552062988,4.456264972686768,8.955680847167969,4.309797286987305,7.413410663604736,4.21126651763916,8.062592506408691,3.016495943069458,7.890232563018799,2.95271372795105,5.8302998542785645,2.876049518585205,184.72547407953283,114.54383784760701,808.5445049735805,225.93763313483007,165.43680826822916,0.0021339699074074073,0.0014490744821306165,0.8076639175415039,0.15448522567749023,0.03249103203415871,0.01602160930633545,0.006102101001607971,Healthy
-470.6953125,22.6812801361084,99.2173843383789,14.909717559814453,65.57483673095703,12.367392539978027,45.73967361450195,9.051465034484863,37.922908782958984,5.958858489990234,25.528654098510742,4.420668125152588,18.843093872070312,4.2880940437316895,10.959815979003906,5.506392478942871,5.666300296783447,6.430253028869629,4.764057636260986,5.918336391448975,8.579720497131348,4.388291835784912,9.459367752075195,3.8990485668182373,11.43145751953125,3.950347423553467,12.013043403625488,4.1633620262146,11.862390518188477,4.392031192779541,11.427520751953125,4.327479362487793,9.434627532958984,3.969517469406128,8.272604942321777,3.7533864974975586,5.440438747406006,3.238740921020508,5.797870635986328,3.3537652492523193,304.1835311721875,158.58404089322593,1284.557909983073,288.553419047819,137.52339680989584,0.00275562427662037,0.0038348922436129795,0.8042493462562561,0.15989817678928375,0.11738186329603195,0.04287491738796234,0.023140890903023504,Healthy
-440.0787048339844,27.6585693359375,114.61912536621094,24.29555892944336,62.90824890136719,8.901680946350098,9.300159454345703,10.911219596862793,23.168968200683594,9.250289916992188,20.748449325561523,7.27766752243042,10.064774513244629,7.901822566986084,11.419929504394531,8.494808197021484,9.464980125427246,5.209916114807129,11.018097877502441,4.6551690101623535,18.16901206970215,5.464101791381836,14.19596004486084,3.0753331184387207,8.015753746032715,5.02434778213501,13.116475105285645,4.97482967376709,8.363228797912598,3.6029486656188965,14.051410675048828,2.9736788272857666,-1.9272279739379883,3.22062087059021,5.881796360015869,4.390054702758789,1.926355004310608,3.8245630264282227,6.532100677490234,3.09611177444458,446.91438778694106,175.75922615824823,1562.3920971047905,300.3494697309729,292.2932942708333,0.0037841796875,0.0035715467065114276,0.8030116558074951,0.1606634110212326,0.08575548976659775,0.03511256352066994,-0.002088689564317507,Healthy
-339.42010498046875,15.291489601135254,88.84825134277344,18.484193801879883,38.50823211669922,12.034719467163086,48.79064178466797,6.806413650512695,48.357242584228516,5.631669521331787,33.64616775512695,4.624495506286621,21.177003860473633,3.8339202404022217,15.296441078186035,4.209968090057373,9.328359603881836,5.398191452026367,15.092583656311035,4.703900337219238,10.237449645996094,4.331577301025391,13.557974815368652,4.533995151519775,10.477439880371094,3.6542093753814697,11.5179443359375,3.6658685207366943,7.917871475219727,3.4280450344085693,9.145670890808105,3.049346923828125,8.148324012756348,2.7767562866210938,4.261849403381348,2.9846255779266357,8.844398498535156,3.007110118865967,10.157276153564453,3.055302858352661,289.30685983215795,121.40099733294406,1180.0434772608808,259.601680035801,92.36348470052083,0.002242476851851852,0.0018676560265426527,0.8103464245796204,0.15493687987327576,0.38342735171318054,0.13137823343276978,-0.011388515065361964,Healthy
-480.4313049316406,37.51634216308594,95.83365631103516,26.376911163330078,54.078369140625,15.672837257385254,30.443689346313477,10.817521095275879,24.232521057128906,9.315145492553711,26.023447036743164,9.366634368896484,22.49871826171875,8.01482105255127,15.005069732666016,7.357905387878418,9.863964080810547,6.6281280517578125,9.96916389465332,5.635019779205322,10.57046890258789,5.2874755859375,8.977128028869629,4.716238498687744,5.964355945587158,5.315164089202881,4.789477825164795,5.055325508117676,5.281436443328857,4.212382793426514,5.940526962280273,3.8907954692840576,5.839176177978516,3.9521310329437256,5.813591957092285,4.307443141937256,5.634227275848389,4.56807804107666,5.592257976531982,3.9427237510681152,282.74984908165015,183.58935843097692,1100.8212761129694,333.79639466908645,209.10135904947916,0.001959906684027778,0.0022060287567709958,0.8158653974533081,0.1505722850561142,0.06809080392122269,0.03747566416859627,-0.019447666171513008,Healthy
-551.2325439453125,25.54476547241211,114.89984893798828,25.014816284179688,45.53520965576172,15.122384071350098,32.725616455078125,9.396376609802246,24.121183395385742,8.141266822814941,27.91916275024414,8.344610214233398,21.604251861572266,7.81060791015625,16.290552139282227,7.78654670715332,7.92598819732666,6.787985324859619,8.730154037475586,6.038973808288574,6.616930961608887,5.69378662109375,8.850642204284668,5.384378433227539,4.5772552490234375,5.6592020988464355,5.066559791564941,5.142832279205322,4.039999485015869,4.549583911895752,5.458481311798096,4.198564529418945,4.405697345733643,3.672794818878174,5.179347991943359,3.415835380554199,4.806765079498291,3.7142436504364014,5.084537506103516,3.346532106399536,430.0818317242925,196.30164517516192,1433.8915631605955,309.30061245460774,322.5992838541667,0.0034202293113425927,0.003749822943588709,0.7909670472145081,0.1684175729751587,0.02558291330933571,0.010539831593632698,0.029828591332877925,Healthy
-470.860107421875,44.064781188964844,133.00074768066406,32.8277473449707,31.602466583251953,14.778076171875,13.446822166442871,23.351411819458008,14.294538497924805,14.198911666870117,31.32666015625,9.09001636505127,19.25570297241211,6.357824325561523,16.75141716003418,5.4301652908325195,7.845282554626465,4.584652423858643,12.658007621765137,4.157414436340332,16.033470153808594,3.5336108207702637,11.436518669128418,4.172276020050049,7.469882488250732,4.942028999328613,6.479244709014893,3.9573349952697754,6.8428521156311035,3.922595262527466,9.04534912109375,3.283115863800049,2.8116815090179443,3.708625316619873,7.4213385581970215,3.570143461227417,1.7498247623443604,3.6051881313323975,5.449885845184326,3.73246169090271,527.3321797107093,211.3688923500392,1453.4724780380607,312.0151611215139,647.5911458333334,0.006829155815972222,0.005526365145178254,0.7813199162483215,0.17226339876651764,0.035330820828676224,0.015219748951494694,-0.00838279592212294,Healthy
-428.4036560058594,21.52488899230957,72.45521545410156,9.320926666259766,57.64735412597656,8.43699836730957,43.20725631713867,6.879382610321045,31.99008560180664,6.291153430938721,24.62230110168457,5.424527168273926,18.69108009338379,4.939304828643799,13.741963386535645,4.314308166503906,10.641366004943848,3.9405622482299805,10.339934349060059,3.5955893993377686,11.61149787902832,3.3903648853302,12.457966804504395,3.1519663333892822,11.567560195922852,2.83467173576355,9.668169021606445,2.494749069213867,8.225316047668457,2.433544397354126,8.209691047668457,2.404195785522461,9.097097396850586,2.423187732696533,9.776317596435547,2.4198055267333984,9.412428855895996,2.5439834594726562,8.242629051208496,2.5478811264038086,174.94638360726694,113.41739438283273,889.9570276325452,281.01827780103565,70.97981770833333,0.0015100549768518518,0.0010186883033498019,0.8068318367004395,0.15771128237247467,0.1866396963596344,0.11734090000391006,-0.009121466429166517,Healthy
-478.9062194824219,28.243223190307617,92.32794189453125,10.52106761932373,68.55928039550781,10.114346504211426,51.34489822387695,6.644985198974609,39.89692306518555,4.886108875274658,30.020240783691406,3.28641414642334,20.62652587890625,3.8734865188598633,12.983475685119629,3.9016454219818115,7.438234806060791,4.140127182006836,4.839214324951172,4.008839130401611,4.904991626739502,3.395028591156006,6.545744895935059,3.2898924350738525,8.075611114501953,3.368835687637329,8.724791526794434,3.1624255180358887,8.756534576416016,3.0840225219726562,9.093440055847168,2.8072092533111572,9.667241096496582,2.9244132041931152,10.012147903442383,3.0863616466522217,9.533448219299316,2.9927637577056885,8.49793815612793,2.929042339324951,187.96539709674713,106.44897793907143,948.2664088493947,215.0455448829416,85.33528645833333,0.001598216869212963,0.0010531765821615634,0.8001900911331177,0.16108712553977966,0.1311107873916626,0.0441744290292263,0.010192286318802264,Healthy
-413.93170166015625,76.64222717285156,137.11825561523438,52.7759895324707,37.81652069091797,30.08188819885254,8.081851959228516,27.277931213378906,24.27974510192871,11.299945831298828,28.052627563476562,11.090785026550293,15.691986083984375,14.767910957336426,3.425199270248413,13.200090408325195,1.080047607421875,9.05251693725586,12.278562545776367,5.399446487426758,20.664575576782227,5.1304850578308105,13.478751182556152,4.91859245300293,5.425421714782715,6.15317964553833,7.905369281768799,3.997546911239624,10.094403266906738,4.064606666564941,6.783330917358398,3.829969882965088,4.588716983795166,3.5900778770446777,3.8989667892456055,3.5456631183624268,2.6091396808624268,4.237277030944824,3.9199764728546143,3.8102798461914062,305.7323877364364,214.68351146508147,784.1779633431083,227.11276303318212,501.4943440755208,0.008759675202546295,0.01248968447527687,0.7480795383453369,0.1917622685432434,0.08299423009157181,0.04471815750002861,-0.003375919011336704,Healthy
-448.7631530761719,47.67756271362305,145.89895629882812,42.30350875854492,31.969419479370117,12.952210426330566,-11.180004119873047,16.91927719116211,16.25287628173828,12.307806968688965,34.59062194824219,12.060154914855957,15.154746055603027,16.180591583251953,-4.063122272491455,12.4537992477417,3.5951428413391113,5.681452751159668,18.285200119018555,6.495790004730225,14.848381996154785,6.810722351074219,1.8975716829299927,9.75039005279541,1.4073259830474854,6.2091240882873535,11.101054191589355,4.699993133544922,12.785027503967285,4.376860618591309,4.787857532501221,5.1011433601379395,0.6004045009613037,5.011202812194824,3.9256880283355713,4.457874298095703,6.637838840484619,5.004660129547119,5.588042259216309,4.256589889526367,445.72497025127547,200.05737720973718,1021.3726368522932,292.30392702412814,812.2304280598959,0.010952419704861112,0.008614839713085179,0.7438335418701172,0.18341213464736938,0.0448242649435997,0.03802106902003288,0.01446274805566069,Healthy
-531.038330078125,23.014245986938477,81.6934585571289,13.717020988464355,44.88886642456055,9.317110061645508,38.64424514770508,6.794994354248047,33.78144454956055,5.061378479003906,28.413801193237305,4.06303071975708,24.006067276000977,4.374443531036377,19.715087890625,5.178614139556885,16.221981048583984,5.399038314819336,14.1519775390625,4.974819660186768,12.446816444396973,4.263814926147461,10.115727424621582,4.059762954711914,8.05997085571289,4.054399013519287,7.949892520904541,3.666248321533203,7.550649642944336,3.687213897705078,6.330019950866699,3.316208600997925,5.426528453826904,3.2317888736724854,5.0915398597717285,2.9011902809143066,4.807502269744873,2.9768924713134766,4.830658912658691,2.8151659965515137,359.7954221023577,194.71024882495806,1361.131953266432,337.8751698226535,153.5736083984375,0.001869484230324074,0.0017207831860867478,0.8104428052902222,0.1568155586719513,0.05615326389670372,0.0307328961789608,-0.007575930074120788,Healthy
-555.0543823242188,28.55156898498535,111.0828628540039,22.502981185913086,44.46196746826172,15.495887756347656,34.90560531616211,8.983704566955566,25.17362403869629,7.2190423011779785,27.304914474487305,7.4620442390441895,21.1517333984375,7.461459159851074,17.507471084594727,6.197441101074219,9.84836196899414,5.7497477531433105,9.929694175720215,5.160895347595215,7.208463668823242,4.5542731285095215,8.994447708129883,4.650285720825195,5.3200249671936035,4.918147087097168,4.980640888214111,4.915587902069092,3.3093533515930176,4.332601070404053,4.470665454864502,4.038798809051514,4.28148078918457,4.021922588348389,5.677896499633789,3.8235056400299072,4.7325592041015625,3.588831901550293,4.717356204986572,3.2200050354003906,449.96236552352786,216.28702389727044,1467.667414483425,352.69385228801985,375.335693359375,0.0028889973958333335,0.002738154791084956,0.8022146224975586,0.16242150962352753,0.025046924129128456,0.011981709860265255,0.009392637399356262,Healthy
-429.5876159667969,26.68868637084961,76.32572174072266,13.504584312438965,66.11322784423828,11.909234046936035,55.01801300048828,8.441834449768066,43.24580764770508,6.166114330291748,32.64681625366211,4.019588947296143,23.65213966369629,4.096197128295898,16.856307983398438,4.657840728759766,12.09162712097168,5.130267143249512,9.221893310546875,5.19753885269165,7.72081184387207,4.974136829376221,7.234786033630371,4.506834030151367,7.165902614593506,3.9845831394195557,7.143298149108887,3.5682828426361084,6.88914680480957,3.2637875080108643,6.496099472045898,2.9575562477111816,5.98027229309082,2.6511058807373047,5.569723129272461,2.2610392570495605,5.374914169311523,1.9808183908462524,5.526778697967529,1.914184331893921,223.5518708422545,149.73440680414603,1086.972750442446,248.37354518545195,115.5914306640625,0.001625343605324074,0.0011284503952770162,0.8059266805648804,0.15960589051246643,0.18198221921920776,0.07365866750478745,-0.00873752124714903,Healthy
-468.68243408203125,29.992755889892578,122.21727752685547,28.54483413696289,47.48923110961914,18.410655975341797,31.435585021972656,11.033044815063477,32.18101119995117,8.046613693237305,32.622554779052734,9.056929588317871,24.429031372070312,9.968050956726074,11.33462142944336,10.013909339904785,6.756036281585693,8.251365661621094,11.410591125488281,5.532349109649658,14.14699649810791,4.865018844604492,9.549126625061035,5.121157646179199,4.1251139640808105,5.325329303741455,4.571819305419922,4.2171831130981445,8.016209602355957,3.7709367275238037,8.257939338684082,3.5165023803710938,5.844388961791992,3.5445425510406494,4.04671049118042,3.467970132827759,4.4854512214660645,3.1011977195739746,5.990285396575928,3.3682620525360107,310.62247308004174,136.0347056866177,1159.6253157044712,305.25692737489567,190.2099609375,0.0029613353587962963,0.002378450022141199,0.782434344291687,0.17541442811489105,0.07735271751880646,0.03450384363532066,0.0052619998744493435,Healthy
-411.4337158203125,39.813114166259766,72.8944320678711,11.604574203491211,64.86978912353516,10.295138359069824,55.73408889770508,7.028407573699951,44.770572662353516,5.391881942749023,34.032745361328125,3.1762382984161377,24.331613540649414,2.9505228996276855,16.724218368530273,3.1642603874206543,11.373353958129883,3.5874202251434326,8.406627655029297,3.5596070289611816,7.291507244110107,3.268857479095459,7.558285236358643,2.927065134048462,8.42568302154541,2.7136597633361816,9.449052810668945,2.5552828311920166,10.15822982788086,2.5253288745880127,10.50264835357666,2.4280598163604736,10.389769554138184,2.442762851715088,10.000372886657715,2.35841703414917,9.350561141967773,2.4116017818450928,8.617966651916504,2.410343647003174,120.96480923497977,152.35184486865188,689.3899487393833,258.9686390710715,97.24833170572917,0.0013970269097222222,0.0006160517008016366,0.8018938302993774,0.167104110121727,0.2827584743499756,0.10690990090370178,-0.0030514661258867824,Healthy
-420.49395751953125,16.69399642944336,79.71598052978516,11.085057258605957,70.29737091064453,8.186806678771973,58.951534271240234,6.198787689208984,46.7235107421875,5.777674198150635,35.49736022949219,4.09548807144165,25.650869369506836,3.961376190185547,17.75242042541504,3.8472530841827393,12.08110237121582,3.650163412094116,8.889978408813477,3.0116336345672607,7.7419352531433105,2.447385311126709,7.874770641326904,2.4675400257110596,8.395051956176758,2.3648881912231445,8.818214416503906,2.1142125129699707,8.97492790222168,2.0974979400634766,8.94415283203125,2.248727798461914,8.756331443786621,2.420858383178711,8.435466766357422,2.4221532344818115,7.944331645965576,2.379218339920044,7.324833393096924,2.343130588531494,118.28460093870932,55.53671745989168,699.9642084749385,149.33272268161716,70.03275553385417,0.00201416015625,0.0010753407382711442,0.797412097454071,0.16578680276870728,0.2344426065683365,0.09218967705965042,0.01470275131524644,Healthy
-498.3381652832031,23.192670822143555,114.34228515625,25.819515228271484,48.08729553222656,16.455081939697266,35.16999053955078,10.467855453491211,32.40121841430664,7.493226051330566,28.405101776123047,7.7112836837768555,22.985958099365234,7.4101362228393555,15.881736755371094,8.589408874511719,12.866620063781738,8.684826850891113,13.321646690368652,7.0191216468811035,12.669659614562988,5.979706287384033,9.857481002807617,4.679790019989014,7.69825553894043,4.562131404876709,8.127554893493652,4.8220295906066895,8.385581970214844,4.533345699310303,7.187972545623779,3.723431348800659,5.551044464111328,3.2490439414978027,4.312756061553955,2.907283067703247,3.9142544269561768,3.0618042945861816,3.9240026473999023,3.224825620651245,259.1487346993771,120.71617374355243,1075.3113892663848,250.79045823260762,145.050048828125,0.0019508644386574073,0.0016441337869523233,0.8011318445205688,0.15787085890769958,0.07469749450683594,0.03120552748441696,0.007294711131474573,Healthy
